COUNTY,NAME,TYPE,EASTING,NORTHING,PRIMARY STOCKING OBJECTIVE,SECONDARY STOCKING OBJECTIVE,NUMBER RELEASED,STOCKING DATE,GROWTH STAGE,MARK,HATCHERY,FISH LENGTH (cm),FISH WEIGHT (g),STOCK,STOCK - STRAIN
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,750,05/12/1977,1-2 years from date of hatch,No mark or tag,Coldbrook,26.5,181,Rainbow Trout,Rainbow Trout - fall-spawning reared from eggs produced by stock held in Fisheries Research Branch Hatchery
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,750,05/12/1977,1-2 years from date of hatch,No mark or tag,Coldbrook,26.5,181,Rainbow Trout,Rainbow Trout - fall-spawning reared from eggs produced by stock held in Fisheries Research Branch Hatchery
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,750,05/12/1977,1-2 years from date of hatch,No mark or tag,Coldbrook,26.5,181,Rainbow Trout,Rainbow Trout - fall-spawning reared from eggs produced by stock held in Fisheries Research Branch Hatchery
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,750,05/16/1977,1-2 years from date of hatch,No mark or tag,Coldbrook,26.8,204,Rainbow Trout,Rainbow Trout - fall-spawning reared from eggs produced by stock held in Fisheries Research Branch Hatchery
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,750,05/16/1977,1-2 years from date of hatch,No mark or tag,Coldbrook,26.8,204,Rainbow Trout,Rainbow Trout - fall-spawning reared from eggs produced by stock held in Fisheries Research Branch Hatchery
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,750,05/17/1977,1-2 years from date of hatch,No mark or tag,Coldbrook,26.8,204,Rainbow Trout,Rainbow Trout - fall-spawning reared from eggs produced by stock held in Fisheries Research Branch Hatchery
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,655,06/01/1977,1-2 years from date of hatch,No mark or tag,Coldbrook,27,208,Rainbow Trout,Rainbow Trout - fall-spawning reared from eggs produced by stock held in Fisheries Research Branch Hatchery
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,655,06/01/1977,1-2 years from date of hatch,No mark or tag,Coldbrook,27,208,Rainbow Trout,Rainbow Trout - fall-spawning reared from eggs produced by stock held in Fisheries Research Branch Hatchery
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,655,06/06/1977,1-2 years from date of hatch,No mark or tag,Coldbrook,27.3,208,Rainbow Trout,Rainbow Trout - fall-spawning reared from eggs produced by stock held in Fisheries Research Branch Hatchery
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,655,06/06/1977,1-2 years from date of hatch,No mark or tag,Coldbrook,27.3,208,Rainbow Trout,Rainbow Trout - fall-spawning reared from eggs produced by stock held in Fisheries Research Branch Hatchery
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,1122,03/29/1978,1-2 years from date of hatch,No mark or tag,Coldbrook,21.5,121,Rainbow Trout,Rainbow Trout - fall-spawning reared from eggs produced by stock held in Fisheries Research Branch Hatchery
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,1122,03/29/1978,1-2 years from date of hatch,No mark or tag,Coldbrook,21.5,121,Rainbow Trout,Rainbow Trout - fall-spawning reared from eggs produced by stock held in Fisheries Research Branch Hatchery
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,805,04/04/1978,1-2 years from date of hatch,No mark or tag,Coldbrook,22.2,169,Rainbow Trout,Rainbow Trout - fall-spawning reared from eggs produced by stock held in Fisheries Research Branch Hatchery
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,805,04/04/1978,1-2 years from date of hatch,No mark or tag,Coldbrook,22.2,169,Rainbow Trout,Rainbow Trout - fall-spawning reared from eggs produced by stock held in Fisheries Research Branch Hatchery
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,405,04/11/1978,1-2 years from date of hatch,No mark or tag,Coldbrook,22.2,169,Rainbow Trout,Rainbow Trout - fall-spawning reared from eggs produced by stock held in Fisheries Research Branch Hatchery
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,810,04/11/1978,1-2 years from date of hatch,No mark or tag,Coldbrook,22.2,169,Rainbow Trout,Rainbow Trout - fall-spawning reared from eggs produced by stock held in Fisheries Research Branch Hatchery
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,742,05/08/1978,1-2 years from date of hatch,No mark or tag,Coldbrook,24.2,188,Rainbow Trout,Rainbow Trout - fall-spawning reared from eggs produced by stock held in Fisheries Research Branch Hatchery
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,742,05/08/1978,1-2 years from date of hatch,No mark or tag,Coldbrook,24.2,188,Rainbow Trout,Rainbow Trout - fall-spawning reared from eggs produced by stock held in Fisheries Research Branch Hatchery
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,756,05/09/1978,1-2 years from date of hatch,No mark or tag,Coldbrook,24.2,185,Rainbow Trout,Rainbow Trout - fall-spawning reared from eggs produced by stock held in Fisheries Research Branch Hatchery
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,700,06/01/1978,1-2 years from date of hatch,No mark or tag,Coldbrook,24.5,200,Rainbow Trout,Rainbow Trout - fall-spawning reared from eggs produced by stock held in Fisheries Research Branch Hatchery
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,1410,06/01/1978,1-2 years from date of hatch,No mark or tag,Coldbrook,24.5,200,Rainbow Trout,Rainbow Trout - fall-spawning reared from eggs produced by stock held in Fisheries Research Branch Hatchery
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,2048,03/05/1976,1-2 years from date of hatch,No mark or tag,Coldbrook,23.7,151,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,898,03/08/1976,1-2 years from date of hatch,No mark or tag,Coldbrook,23.7,151,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,2048,03/08/1976,1-2 years from date of hatch,No mark or tag,Coldbrook,23.7,151,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,284,05/10/1976,1-2 years from date of hatch,No mark or tag,Coldbrook,24.4,175,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,646,05/10/1976,1-2 years from date of hatch,No mark or tag,Coldbrook,24.4,175,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,1525,05/10/1976,1-2 years from date of hatch,No mark or tag,Coldbrook,24.4,175,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,499,05/31/1976,1-2 years from date of hatch,No mark or tag,Coldbrook,25.5,227,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,499,05/31/1976,1-2 years from date of hatch,No mark or tag,Coldbrook,25.5,227,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,499,06/01/1976,1-2 years from date of hatch,No mark or tag,Coldbrook,25.5,227,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,499,06/01/1976,1-2 years from date of hatch,No mark or tag,Coldbrook,25.5,227,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,160,06/02/1976,1-2 years from date of hatch,No mark or tag,Coldbrook,25.5,226,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,1173,03/21/1977,1-2 years from date of hatch,No mark or tag,Coldbrook,20.5,116,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,1173,03/21/1977,1-2 years from date of hatch,No mark or tag,Coldbrook,20.5,116,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,1173,03/21/1977,1-2 years from date of hatch,No mark or tag,Coldbrook,20.5,116,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,1173,03/21/1977,1-2 years from date of hatch,No mark or tag,Coldbrook,20.5,116,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,1026,03/29/1977,1-2 years from date of hatch,No mark or tag,Coldbrook,23.2,161,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Fall Stocking Program,,714,12/06/1978,1-2 years from date of hatch,No mark or tag,Coldbrook,23.2,196,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Fall Stocking Program,,714,12/06/1978,1-2 years from date of hatch,No mark or tag,Coldbrook,23.2,196,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Fall Stocking Program,,714,12/08/1978,1-2 years from date of hatch,No mark or tag,Coldbrook,23.1,196,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Fall Stocking Program,,714,12/08/1978,1-2 years from date of hatch,No mark or tag,Coldbrook,23.1,196,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,658,03/20/1979,1-2 years from date of hatch,No mark or tag,Coldbrook,24.9,212,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,658,03/20/1979,1-2 years from date of hatch,No mark or tag,Coldbrook,24.9,212,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,630,03/26/1979,1-2 years from date of hatch,Unknown or uncertain at time of record,Coldbrook,24.9,222,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,630,03/26/1979,1-2 years from date of hatch,No mark or tag,Coldbrook,24.9,222,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,644,03/28/1979,1-2 years from date of hatch,No mark or tag,Coldbrook,25,217,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,644,03/28/1979,1-2 years from date of hatch,No mark or tag,Coldbrook,25,217,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,644,03/30/1979,1-2 years from date of hatch,No mark or tag,Coldbrook,25,217,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,188,04/18/1979,1-2 years from date of hatch,No mark or tag,Coldbrook,24.8,212,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,410,04/18/1979,1-2 years from date of hatch,No mark or tag,Coldbrook,25.2,243,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,588,04/30/1979,1-2 years from date of hatch,No mark or tag,Coldbrook,25.2,238,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,560,05/07/1979,1-2 years from date of hatch,No mark or tag,Coldbrook,25.2,250,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,560,05/07/1979,1-2 years from date of hatch,No mark or tag,Coldbrook,25.2,250,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,280,05/08/1979,1-2 years from date of hatch,No mark or tag,Coldbrook,25.2,250,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,287,05/08/1979,1-2 years from date of hatch,No mark or tag,Coldbrook,25,243,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,560,05/14/1979,1-2 years from date of hatch,No mark or tag,Coldbrook,25.2,250,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,560,05/14/1979,1-2 years from date of hatch,No mark or tag,Coldbrook,25.2,250,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,480,05/23/1979,1-2 years from date of hatch,No mark or tag,Coldbrook,25.2,250,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,480,05/23/1979,1-2 years from date of hatch,No mark or tag,Coldbrook,25.2,250,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,480,05/23/1979,1-2 years from date of hatch,No mark or tag,Coldbrook,25.2,250,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,960,05/23/1979,1-2 years from date of hatch,No mark or tag,Coldbrook,25.2,250,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,1140,05/28/1979,1-2 years from date of hatch,No mark or tag,Coldbrook,25.3,263,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,300,06/08/1979,1-2 years from date of hatch,No mark or tag,Coldbrook,25.8,333,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,345,06/08/1979,1-2 years from date of hatch,No mark or tag,Coldbrook,25.8,333,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Fall Stocking Program,,1738,09/10/1979,26-52 weeks after absorption of yolk sac,No mark or tag,Coldbrook,19,71,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Fall Stocking Program,,3275,09/10/1979,26-52 weeks after absorption of yolk sac,No mark or tag,Coldbrook,17.7,76,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,616,04/16/1980,1-2 years from date of hatch,No mark or tag,Coldbrook,26,227,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,616,04/16/1980,1-2 years from date of hatch,No mark or tag,Coldbrook,26,227,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,560,04/22/1980,1-2 years from date of hatch,No mark or tag,Coldbrook,26,250,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,616,04/28/1980,1-2 years from date of hatch,No mark or tag,Coldbrook,25.4,227,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,616,04/30/1980,1-2 years from date of hatch,No mark or tag,Coldbrook,25.4,227,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,574,05/08/1980,1-2 years from date of hatch,No mark or tag,Coldbrook,26.3,243,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,448,05/26/1980,1-2 years from date of hatch,No mark or tag,Coldbrook,28.9,312,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,518,05/27/1980,1-2 years from date of hatch,No mark or tag,Coldbrook,27.1,270,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,518,06/02/1980,1-2 years from date of hatch,No mark or tag,Coldbrook,27.8,270,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,518,06/02/1980,1-2 years from date of hatch,No mark or tag,Coldbrook,27.8,270,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,420,06/04/1980,1-2 years from date of hatch,No mark or tag,Coldbrook,28.2,333,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,420,06/04/1980,1-2 years from date of hatch,No mark or tag,Coldbrook,28.2,333,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,392,06/09/1980,1-2 years from date of hatch,No mark or tag,Coldbrook,28.2,357,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,392,06/09/1980,1-2 years from date of hatch,No mark or tag,Coldbrook,28.2,357,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,392,06/13/1980,1-2 years from date of hatch,No mark or tag,Coldbrook,28.2,357,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,392,06/16/1980,1-2 years from date of hatch,No mark or tag,Coldbrook,28.2,357,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,168,06/19/1980,1-2 years from date of hatch,No mark or tag,Coldbrook,28.2,357,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,1330,03/30/1981,1-2 years from date of hatch,No mark or tag,Coldbrook,21.2,105,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
Halifax,ALBRO,Lake,454261,4948580,Spring Stocking Program,,1372,04/01/1981,1-2 years from date of hatch,No mark or tag,Coldbrook,20.4,102,Rainbow Trout,Rainbow Trout - fall-spawning reared from imported eggs
